Rank,Guess,NumPatterns,P_solve2
2801,45+24=69,1254,0.07075552
2802,69-38=31,1254,0.07075552
2803,83-68=15,1254,0.07075552
2804,14+42=56,1254,0.07075552
2805,95-52=43,1254,0.07075552
2806,5*62=310,1254,0.07075552
2807,22+41=63,1254,0.07075552
2808,68-29=39,1254,0.07075552
2809,83-47=36,1254,0.07075552
2810,7+2*4=15,1254,0.07075552
2811,34+19=53,1254,0.07075552
2812,13+51=64,1254,0.07075552
2813,8*74=592,1254,0.07075552
2814,96-52=44,1254,0.07075552
2815,52+26=78,1254,0.07075552
2816,26+28=54,1253,0.07069909
2817,7*6-2=40,1253,0.07069909
2818,85-69=16,1253,0.07069909
2819,5*9-38=7,1253,0.07069909
2820,81-28=53,1253,0.07069909
2821,31+37=68,1253,0.07069909
2822,74-35=39,1253,0.07069909
2823,91-25=66,1253,0.07069909
2824,55+18=73,1253,0.07069909
2825,9+8-2=15,1253,0.07069909
2826,80-46=34,1253,0.07069909
2827,16+25=41,1253,0.07069909
2828,97-64=33,1253,0.07069909
2829,80-34=46,1253,0.07069909
2830,8+3*7=29,1253,0.07069909
2831,17+38=55,1253,0.07069909
2832,17+18=35,1253,0.07069909
2833,95-42=53,1253,0.07069909
2834,12+34=46,1252,0.07064267
2835,35+21=56,1252,0.07064267
2836,207/69=3,1252,0.07064267
2837,91-26=65,1252,0.07064267
2838,95-37=58,1252,0.07064267
2839,51+13=64,1252,0.07064267
2840,77-45=32,1252,0.07064267
2841,69-37=32,1252,0.07064267
2842,9*3-21=6,1252,0.07064267
2843,33+19=52,1252,0.07064267
2844,43+24=67,1252,0.07064267
2845,67-35=32,1252,0.07064267
2846,12*6/8=9,1252,0.07064267
2847,91-48=43,1252,0.07064267
2848,89-43=46,1252,0.07064267
2849,88-67=21,1252,0.07064267
2850,77-62=15,1252,0.07064267
2851,7*5-31=4,1252,0.07064267
2852,87-52=35,1252,0.07064267
2853,38-4*9=2,1252,0.07064267
2854,93-62=31,1252,0.07064267
2855,1+9*4=37,1252,0.07064267
2856,11+58=69,1251,0.07058624
2857,12*3/4=9,1251,0.07058624
2858,94-53=41,1251,0.07058624
2859,26+27=53,1251,0.07058624
2860,98-21=77,1251,0.07058624
2861,80-64=16,1251,0.07058624
2862,37+16=53,1251,0.07058624
2863,9+8-14=3,1251,0.07058624
2864,8+9-2=15,1251,0.07058624
2865,58-19=39,1251,0.07058624
2866,4*2+5=13,1251,0.07058624
2867,42+29=71,1251,0.07058624
2868,7*2+5=19,1251,0.07058624
2869,34+29=63,1251,0.07058624
2870,23+49=72,1251,0.07058624
2871,77-48=29,1251,0.07058624
2872,94-12=82,1251,0.07058624
2873,93-64=29,1251,0.07058624
2874,2+9*7=65,1251,0.07058624
2875,16+37=53,1251,0.07058624
2876,34+17=51,1250,0.07052982
2877,88-31=57,1250,0.07052982
2878,7*4-8=20,1250,0.07052982
2879,96-53=43,1250,0.07052982
2880,29+27=56,1250,0.07052982
2881,37+14=51,1250,0.07052982
2882,89-62=27,1250,0.07052982
2883,92-65=27,1250,0.07052982
2884,25+42=67,1250,0.07052982
2885,5*7-31=4,1250,0.07052982
2886,94-25=69,1250,0.07052982
2887,2*4+7=15,1250,0.07052982
2888,78-59=19,1250,0.07052982
2889,98-36=62,1250,0.07052982
2890,22+17=39,1250,0.07052982
2891,92-67=25,1250,0.07052982
2892,40-29=11,1250,0.07052982
2893,77-35=42,1250,0.07052982
2894,64*8=512,1250,0.07052982
2895,8*7+3=59,1249,0.07047340
2896,79-35=44,1249,0.07047340
2897,4+7*5=39,1249,0.07047340
2898,22+43=65,1249,0.07047340
2899,13+36=49,1249,0.07047340
2900,19+34=53,1249,0.07047340
2901,9*7+1=64,1249,0.07047340
2902,19+42=61,1249,0.07047340
2903,91-59=32,1249,0.07047340
2904,50-13=37,1249,0.07047340
2905,39+16=55,1249,0.07047340
2906,7*9/63=1,1249,0.07047340
2907,39-13=26,1249,0.07047340
2908,39+22=61,1249,0.07047340
2909,6*2+5=17,1249,0.07047340
2910,39+12=51,1249,0.07047340
2911,41+24=65,1249,0.07047340
2912,77-56=21,1249,0.07047340
2913,88-52=36,1249,0.07047340
2914,84-17=67,1249,0.07047340
2915,1+7*5=36,1249,0.07047340
2916,55+13=68,1249,0.07047340
2917,42+34=76,1248,0.07041697
2918,26+12=38,1248,0.07041697
2919,5+4*8=37,1248,0.07041697
2920,8*3-4=20,1248,0.07041697
2921,12/8*4=6,1248,0.07041697
2922,60-19=41,1248,0.07041697
2923,36-7*4=8,1248,0.07041697
2924,21+28=49,1248,0.07041697
2925,97-36=61,1248,0.07041697
2926,59*4=236,1248,0.07041697
2927,89*4=356,1248,0.07041697
2928,12+61=73,1248,0.07041697
2929,28-13=15,1248,0.07041697
2930,406/58=7,1248,0.07041697
2931,3*21/9=7,1248,0.07041697
2932,50-23=27,1248,0.07041697
2933,86-19=67,1248,0.07041697
2934,9+6-13=2,1248,0.07041697
2935,19+36=55,1248,0.07041697
2936,93-69=24,1248,0.07041697
2937,27+42=69,1248,0.07041697
2938,4+12/3=8,1248,0.07041697
2939,93-56=37,1248,0.07041697
2940,24+11=35,1247,0.07036055
2941,85-66=19,1247,0.07036055
2942,8*5-31=9,1247,0.07036055
2943,105-7=98,1247,0.07036055
2944,6*8+9=57,1247,0.07036055
2945,8+9-5=12,1247,0.07036055
2946,52+21=73,1247,0.07036055
2947,4*3+5=17,1247,0.07036055
2948,18+61=79,1247,0.07036055
2949,25+21=46,1247,0.07036055
2950,18-3*4=6,1247,0.07036055
2951,18+38=56,1247,0.07036055
2952,32+13=45,1247,0.07036055
2953,35+17=52,1247,0.07036055
2954,31+23=54,1247,0.07036055
2955,9+8-13=4,1247,0.07036055
2956,12+27=39,1247,0.07036055
2957,21+25=46,1247,0.07036055
2958,50-19=31,1247,0.07036055
2959,26+33=59,1247,0.07036055
2960,93-16=77,1247,0.07036055
2961,126/7=18,1247,0.07036055
2962,17+36=53,1247,0.07036055
2963,17+34=51,1247,0.07036055
2964,27-3*6=9,1247,0.07036055
2965,92-13=79,1247,0.07036055
2966,89-47=42,1247,0.07036055
2967,89-56=33,1247,0.07036055
2968,37+31=68,1247,0.07036055
2969,87-62=25,1247,0.07036055
2970,87-65=22,1247,0.07036055
2971,98-72=26,1247,0.07036055
2972,89-53=36,1247,0.07036055
2973,1+5*9=46,1247,0.07036055
2974,93-12=81,1246,0.07030412
2975,64+14=78,1246,0.07030412
2976,15+37=52,1246,0.07030412
2977,64+17=81,1246,0.07030412
2978,17+19=36,1246,0.07030412
2979,28+13=41,1246,0.07030412
2980,33+15=48,1246,0.07030412
2981,25+12=37,1246,0.07030412
2982,13+39=52,1246,0.07030412
2983,9+2*3=15,1246,0.07030412
2984,97-43=54,1246,0.07030412
2985,4+9*8=76,1246,0.07030412
2986,89-42=47,1246,0.07030412
2987,116/2=58,1246,0.07030412
2988,95-57=38,1246,0.07030412
2989,103-97=6,1246,0.07030412
2990,94-37=57,1246,0.07030412
2991,37+25=62,1246,0.07030412
2992,1+9*7=64,1246,0.07030412
2993,86-61=25,1246,0.07030412
2994,16+36=52,1246,0.07030412
2995,93-57=36,1246,0.07030412
2996,28+33=61,1245,0.07024770
2997,5+2*6=17,1245,0.07024770
2998,168/4=42,1245,0.07024770
2999,5*8-39=1,1245,0.07024770
3000,3*5+6=21,1245,0.07024770
3001,5*46=230,1245,0.07024770
3002,4*3+9=21,1245,0.07024770
3003,39+14=53,1245,0.07024770
3004,24+29=53,1245,0.07024770
3005,98-76=22,1245,0.07024770
3006,37+29=66,1245,0.07024770
3007,73*2=146,1245,0.07024770
3008,96-38=58,1244,0.07019128
3009,61+13=74,1244,0.07019128
3010,14+13=27,1244,0.07019128
3011,103-6=97,1244,0.07019128
3012,103-8=95,1244,0.07019128
3013,140/5=28,1244,0.07019128
3014,45+13=58,1244,0.07019128
3015,8*59=472,1244,0.07019128
3016,2+16/8=4,1244,0.07019128
3017,16+19=35,1244,0.07019128
3018,8*2+3=19,1244,0.07019128
3019,92-56=36,1244,0.07019128
3020,44+19=63,1244,0.07019128
3021,84-35=49,1244,0.07019128
3022,9+7-14=2,1244,0.07019128
3023,52+19=71,1244,0.07019128
3024,87-29=58,1244,0.07019128
3025,21+16=37,1244,0.07019128
3026,15+29=44,1243,0.07013485
3027,50-21=29,1243,0.07013485
3028,88-16=72,1243,0.07013485
3029,87-45=42,1243,0.07013485
3030,22+49=71,1243,0.07013485
3031,33+21=54,1243,0.07013485
3032,9*5-37=8,1243,0.07013485
3033,7*8+9=65,1243,0.07013485
3034,3*9/27=1,1243,0.07013485
3035,11+63=74,1243,0.07013485
3036,91-18=73,1243,0.07013485
3037,95-63=32,1243,0.07013485
3038,88-63=25,1243,0.07013485
3039,103-7=96,1243,0.07013485
3040,9+6*7=51,1243,0.07013485
3041,87-26=61,1243,0.07013485
3042,95-43=52,1243,0.07013485
3043,2*3+9=15,1243,0.07013485
3044,54+24=78,1243,0.07013485
3045,97-66=31,1243,0.07013485
3046,23+36=59,1243,0.07013485
3047,81-58=23,1243,0.07013485
3048,34+25=59,1243,0.07013485
3049,13+35=48,1243,0.07013485
3050,78-19=59,1243,0.07013485
3051,85-67=18,1243,0.07013485
3052,85-29=56,1243,0.07013485
3053,2*6+5=17,1242,0.07007843
3054,19+17=36,1242,0.07007843
3055,96-35=61,1242,0.07007843
3056,8+9-14=3,1242,0.07007843
3057,1+7*9=64,1242,0.07007843
3058,79-34=45,1242,0.07007843
3059,79-25=54,1242,0.07007843
3060,13+71=84,1242,0.07007843
3061,7+8-13=2,1242,0.07007843
3062,17+22=39,1242,0.07007843
3063,12+52=64,1242,0.07007843
3064,62+27=89,1242,0.07007843
3065,96-59=37,1242,0.07007843
3066,103-5=98,1242,0.07007843
3067,50-17=33,1242,0.07007843
3068,77-15=62,1242,0.07007843
3069,103-96=7,1242,0.07007843
3070,49-28=21,1242,0.07007843
3071,37-19=18,1242,0.07007843
3072,74+16=90,1242,0.07007843
3073,23+34=57,1242,0.07007843
3074,9*8+1=73,1241,0.07002201
3075,38+23=61,1241,0.07002201
3076,76-55=21,1241,0.07002201
3077,4/8*12=6,1241,0.07002201
3078,105-98=7,1241,0.07002201
3079,64+28=92,1241,0.07002201
3080,9+4*2=17,1241,0.07002201
3081,24+27=51,1241,0.07002201
3082,87-53=34,1241,0.07002201
3083,86-25=61,1241,0.07002201
3084,95-72=23,1241,0.07002201
3085,85-16=69,1241,0.07002201
3086,45+12=57,1241,0.07002201
3087,17+25=42,1241,0.07002201
3088,9+8-5=12,1241,0.07002201
3089,77-65=12,1241,0.07002201
3090,94-67=27,1241,0.07002201
3091,1+3*9=28,1241,0.07002201
3092,88-37=51,1241,0.07002201
3093,63+22=85,1241,0.07002201
3094,3+2*6=15,1241,0.07002201
3095,98-43=55,1240,0.06996558
3096,85-19=66,1240,0.06996558
3097,25+34=59,1240,0.06996558
3098,31+41=72,1240,0.06996558
3099,85-26=59,1240,0.06996558
3100,15+23=38,1240,0.06996558
3101,80-62=18,1240,0.06996558
3102,87-72=15,1240,0.06996558
3103,46+21=67,1240,0.06996558
3104,59+12=71,1240,0.06996558
3105,54+21=75,1240,0.06996558
3106,97-21=76,1240,0.06996558
3107,21+17=38,1240,0.06996558
3108,12+59=71,1240,0.06996558
3109,12+62=74,1240,0.06996558
3110,9+8-12=5,1240,0.06996558
3111,70-13=57,1240,0.06996558
3112,18-2*7=4,1240,0.06996558
3113,5*6-29=1,1240,0.06996558
3114,25+19=44,1240,0.06996558
3115,6+3*5=21,1240,0.06996558
3116,103-98=5,1240,0.06996558
3117,95-58=37,1240,0.06996558
3118,92-73=19,1240,0.06996558
3119,62+21=83,1240,0.06996558
3120,74+22=96,1240,0.06996558
3121,4/6*12=8,1240,0.06996558
3122,11+68=79,1239,0.06990916
3123,91-45=46,1239,0.06990916
3124,49+23=72,1239,0.06990916
3125,88-56=32,1239,0.06990916
3126,36+28=64,1239,0.06990916
3127,89-34=55,1239,0.06990916
3128,89-46=43,1239,0.06990916
3129,18*2/4=9,1239,0.06990916
3130,95-38=57,1239,0.06990916
3131,8*3/24=1,1239,0.06990916
3132,8*45=360,1239,0.06990916
3133,14+71=85,1239,0.06990916
3134,8+9-13=4,1239,0.06990916
3135,102-97=5,1239,0.06990916
3136,84-25=59,1239,0.06990916
3137,15+39=54,1239,0.06990916
3138,31+51=82,1239,0.06990916
3139,79-55=24,1239,0.06990916
3140,3+8*9=75,1238,0.06985273
3141,21+33=54,1238,0.06985273
3142,60-37=23,1238,0.06985273
3143,87-12=75,1238,0.06985273
3144,6*4-19=5,1238,0.06985273
3145,98-74=24,1238,0.06985273
3146,55+23=78,1238,0.06985273
3147,5+2*4=13,1238,0.06985273
3148,96-81=15,1238,0.06985273
3149,87-35=52,1238,0.06985273
3150,88-51=37,1238,0.06985273
3151,80-16=64,1238,0.06985273
3152,80-61=19,1238,0.06985273
3153,25+16=41,1238,0.06985273
3154,162/9=18,1238,0.06985273
3155,84-58=26,1238,0.06985273
3156,69-34=35,1238,0.06985273
3157,1+7*4=29,1238,0.06985273
3158,94-83=11,1238,0.06985273
3159,51+22=73,1237,0.06979631
3160,42+15=57,1237,0.06979631
3161,126/14=9,1237,0.06979631
3162,23+25=48,1237,0.06979631
3163,60-49=11,1237,0.06979631
3164,97-11=86,1237,0.06979631
3165,95-62=33,1237,0.06979631
3166,21+15=36,1237,0.06979631
3167,7*9+5=68,1237,0.06979631
3168,9+2*4=17,1237,0.06979631
3169,68+26=94,1237,0.06979631
3170,68+24=92,1237,0.06979631
3171,91-78=13,1236,0.06973989
3172,102-7=95,1236,0.06973989
3173,13+43=56,1236,0.06973989
3174,52-6*8=4,1236,0.06973989
3175,98-65=33,1236,0.06973989
3176,28+46=74,1236,0.06973989
3177,96-57=39,1236,0.06973989
3178,28+29=57,1236,0.06973989
3179,27-14=13,1236,0.06973989
3180,80-12=68,1236,0.06973989
3181,96-65=31,1236,0.06973989
3182,5*3+6=21,1236,0.06973989
3183,7*69=483,1236,0.06973989
3184,14+49=63,1236,0.06973989
3185,2*4+5=13,1236,0.06973989
3186,21+43=64,1236,0.06973989
3187,5*7+8=43,1236,0.06973989
3188,24-3*5=9,1236,0.06973989
3189,30-14=16,1236,0.06973989
3190,30-16=14,1236,0.06973989
3191,8/3*9=24,1236,0.06973989
3192,27+26=53,1236,0.06973989
3193,8+9-12=5,1236,0.06973989
3194,67+22=89,1236,0.06973989
3195,8+7-12=3,1236,0.06973989
3196,39*4=156,1236,0.06973989
3197,6*7-2=40,1236,0.06973989
3198,88-25=63,1236,0.06973989
3199,32/4*1=8,1236,0.06973989
3200,8*9+1=73,1236,0.06973989
3201,12+25=37,1236,0.06973989
3202,53+23=76,1235,0.06968346
3203,228/4=57,1235,0.06968346
3204,15+14=29,1235,0.06968346
3205,5+3*4=17,1235,0.06968346
3206,15+13=28,1235,0.06968346
3207,105-8=97,1235,0.06968346
3208,164/2=82,1235,0.06968346
3209,18+19=37,1235,0.06968346
3210,22+56=78,1235,0.06968346
3211,7*5+8=43,1235,0.06968346
3212,21+42=63,1235,0.06968346
3213,27-13=14,1235,0.06968346
3214,89-54=35,1235,0.06968346
3215,40-19=21,1235,0.06968346
3216,38*4=152,1234,0.06962704
3217,93-82=11,1234,0.06962704
3218,13+29=42,1234,0.06962704
3219,3+24/8=6,1234,0.06962704
3220,97-63=34,1234,0.06962704
3221,45+29=74,1234,0.06962704
3222,29-16=13,1234,0.06962704
3223,5*68=340,1234,0.06962704
3224,14+67=81,1234,0.06962704
3225,28+36=64,1234,0.06962704
3226,9+3*4=21,1234,0.06962704
3227,9+3*2=15,1234,0.06962704
3228,50-27=23,1234,0.06962704
3229,20-3*4=8,1234,0.06962704
3230,32*1/4=8,1234,0.06962704
3231,5+2*7=19,1234,0.06962704
3232,56+33=89,1234,0.06962704
3233,29+43=72,1234,0.06962704
3234,46+36=82,1234,0.06962704
3235,41+31=72,1234,0.06962704
3236,93-46=47,1234,0.06962704
3237,25-3*7=4,1234,0.06962704
3238,6*45=270,1234,0.06962704
3239,2+7*9=65,1234,0.06962704
3240,69-15=54,1233,0.06957061
3241,9+8*6=57,1233,0.06957061
3242,26+52=78,1233,0.06957061
3243,87-42=45,1233,0.06957061
3244,72+12=84,1233,0.06957061
3245,97-44=53,1233,0.06957061
3246,164/82=2,1233,0.06957061
3247,85-56=29,1233,0.06957061
3248,93-76=17,1233,0.06957061
3249,80-42=38,1233,0.06957061
3250,24+52=76,1233,0.06957061
3251,43+26=69,1233,0.06957061
3252,84-67=17,1233,0.06957061
3253,51-31=20,1233,0.06957061
3254,95-53=42,1233,0.06957061
3255,7*4/28=1,1233,0.06957061
3256,89-51=38,1233,0.06957061
3257,105-97=8,1233,0.06957061
3258,14+61=75,1233,0.06957061
3259,52+13=65,1233,0.06957061
3260,90-22=68,1233,0.06957061
3261,61+22=83,1233,0.06957061
3262,9*7/21=3,1233,0.06957061
3263,67-55=12,1232,0.06951419
3264,43+13=56,1232,0.06951419
3265,61+18=79,1232,0.06951419
3266,85-37=48,1232,0.06951419
3267,85-59=26,1232,0.06951419
3268,21+14=35,1232,0.06951419
3269,36+29=65,1232,0.06951419
3270,272/4=68,1232,0.06951419
3271,29-14=15,1232,0.06951419
3272,70-17=53,1232,0.06951419
3273,29-13=16,1232,0.06951419
3274,6*5-29=1,1232,0.06951419
3275,9*5-38=7,1232,0.06951419
3276,97-24=73,1232,0.06951419
3277,60-23=37,1232,0.06951419
3278,22+54=76,1232,0.06951419
3279,15+71=86,1231,0.06945777
3280,148/2=74,1231,0.06945777
3281,72+24=96,1231,0.06945777
3282,80-11=69,1231,0.06945777
3283,87-66=21,1231,0.06945777
3284,168/2=84,1231,0.06945777
3285,49+14=63,1231,0.06945777
3286,92-76=16,1231,0.06945777
3287,84-55=29,1231,0.06945777
3288,94-69=25,1231,0.06945777
3289,4+12-9=7,1231,0.06945777
3290,13+14=27,1231,0.06945777
3291,340/5=68,1231,0.06945777
3292,91-46=45,1231,0.06945777
3293,35+28=63,1231,0.06945777
3294,35+19=54,1231,0.06945777
3295,69-55=14,1231,0.06945777
3296,39+27=66,1231,0.06945777
3297,4*8-32=0,1231,0.06945777
3298,15+42=57,1231,0.06945777
3299,15+58=73,1231,0.06945777
3300,93-47=46,1231,0.06945777
3301,44+32=76,1231,0.06945777
3302,97-23=74,1231,0.06945777
3303,228/3=76,1230,0.06940134
3304,70-19=51,1230,0.06940134
3305,20-4*3=8,1230,0.06940134
3306,14+32=46,1230,0.06940134
3307,69-35=34,1230,0.06940134
3308,64+12=76,1230,0.06940134
3309,23+42=65,1230,0.06940134
3310,85-18=67,1230,0.06940134
3311,99-62=37,1230,0.06940134
3312,34+21=55,1230,0.06940134
3313,3+7*8=59,1230,0.06940134
3314,4+12-7=9,1230,0.06940134
3315,55+24=79,1230,0.06940134
3316,95-81=14,1230,0.06940134
3317,96-55=41,1230,0.06940134
3318,3+2*8=19,1230,0.06940134
3319,22+15=37,1230,0.06940134
3320,25+31=56,1230,0.06940134
3321,102-5=97,1230,0.06940134
3322,51+27=78,1230,0.06940134
3323,61+12=73,1230,0.06940134
3324,14+23=37,1229,0.06934492
3325,41+26=67,1229,0.06934492
3326,26+15=41,1229,0.06934492
3327,31+24=55,1229,0.06934492
3328,45+19=64,1229,0.06934492
3329,88-13=75,1229,0.06934492
3330,2*24/6=8,1229,0.06934492
3331,89-26=63,1229,0.06934492
3332,24/8*3=9,1229,0.06934492
3333,94-65=29,1229,0.06934492
3334,21+18=39,1229,0.06934492
3335,23+18=41,1229,0.06934492
3336,94-82=12,1229,0.06934492
3337,3+7*6=45,1229,0.06934492
3338,65+22=87,1229,0.06934492
3339,6+7*5=41,1229,0.06934492
3340,128/32=4,1229,0.06934492
3341,8/4*6=12,1228,0.06928850
3342,78*2=156,1228,0.06928850
3343,87-55=32,1228,0.06928850
3344,42+33=75,1228,0.06928850
3345,19+23=42,1228,0.06928850
3346,27+35=62,1228,0.06928850
3347,61-21=40,1228,0.06928850
3348,86-65=21,1228,0.06928850
3349,93-72=21,1228,0.06928850
3350,8*5-39=1,1228,0.06928850
3351,80-66=14,1228,0.06928850
3352,2*64=128,1228,0.06928850
3353,35+14=49,1228,0.06928850
3354,49+17=66,1228,0.06928850
3355,42+13=55,1227,0.06923207
3356,87-59=28,1227,0.06923207
3357,23+41=64,1227,0.06923207
3358,67-15=52,1227,0.06923207
3359,97-42=55,1227,0.06923207
3360,52+32=84,1227,0.06923207
3361,25-7*3=4,1227,0.06923207
3362,8*6+9=57,1227,0.06923207
3363,91-66=25,1227,0.06923207
3364,27+12=39,1227,0.06923207
3365,69*2=138,1227,0.06923207
3366,35+26=61,1227,0.06923207
3367,56+12=68,1227,0.06923207
3368,16+13=29,1227,0.06923207
3369,47+19=66,1227,0.06923207
3370,37*8=296,1227,0.06923207
3371,18+14=32,1227,0.06923207
3372,54+23=77,1227,0.06923207
3373,34+12=46,1227,0.06923207
3374,2*3+8=14,1227,0.06923207
3375,24+41=65,1226,0.06917565
3376,99-23=76,1226,0.06917565
3377,96-13=83,1226,0.06917565
3378,49+22=71,1226,0.06917565
3379,8*3-19=5,1226,0.06917565
3380,97-52=45,1226,0.06917565
3381,89-66=23,1226,0.06917565
3382,46+23=69,1226,0.06917565
3383,6+5*7=41,1226,0.06917565
3384,8+5*7=43,1226,0.06917565
3385,15+43=58,1226,0.06917565
3386,8*9-65=7,1226,0.06917565
3387,19+16=35,1225,0.06911922
3388,96-45=51,1225,0.06911922
3389,23+19=42,1225,0.06911922
3390,23+44=67,1225,0.06911922
3391,6/4*8=12,1225,0.06911922
3392,14+18=32,1225,0.06911922
3393,246/82=3,1225,0.06911922
3394,9*7/63=1,1225,0.06911922
3395,97-38=59,1225,0.06911922
3396,1+7*6=43,1225,0.06911922
3397,58*3=174,1225,0.06911922
3398,67+14=81,1225,0.06911922
3399,88-65=23,1225,0.06911922
3400,97-26=71,1224,0.06906280
3401,31+38=69,1224,0.06906280
3402,14+15=29,1224,0.06906280
3403,25+13=38,1224,0.06906280
3404,39+24=63,1224,0.06906280
3405,96-15=81,1224,0.06906280
3406,48+27=75,1224,0.06906280
3407,99-26=73,1224,0.06906280
3408,18*3/6=9,1224,0.06906280
3409,92-15=77,1224,0.06906280
3410,21+44=65,1224,0.06906280
3411,91-65=26,1224,0.06906280
3412,99-37=62,1224,0.06906280
3413,43+14=57,1224,0.06906280
3414,98-53=45,1224,0.06906280
3415,70-53=17,1224,0.06906280
3416,27+24=51,1224,0.06906280
3417,48+29=77,1224,0.06906280
3418,26+38=64,1224,0.06906280
3419,72*9=648,1224,0.06906280
3420,13+32=45,1224,0.06906280
3421,53+12=65,1224,0.06906280
3422,22+39=61,1224,0.06906280
3423,25+49=74,1223,0.06900638
3424,25+44=69,1223,0.06900638
3425,27+15=42,1223,0.06900638
3426,70-59=11,1223,0.06900638
3427,88-57=31,1223,0.06900638
3428,88-72=16,1223,0.06900638
3429,6+12/4=9,1223,0.06900638
3430,4*7-8=20,1223,0.06900638
3431,95-16=79,1223,0.06900638
3432,6*7+9=51,1223,0.06900638
3433,9*8-65=7,1223,0.06900638
3434,97-39=58,1223,0.06900638
3435,276/3=92,1223,0.06900638
3436,42*9=378,1223,0.06900638
3437,24+35=59,1223,0.06900638
3438,38+31=69,1223,0.06900638
3439,2+3*5=17,1223,0.06900638
3440,7*8+5=61,1222,0.06894995
3441,62+23=85,1222,0.06894995
3442,92-19=73,1222,0.06894995
3443,11+62=73,1222,0.06894995
3444,8+7*5=43,1222,0.06894995
3445,32+51=83,1222,0.06894995
3446,22+51=73,1222,0.06894995
3447,52-42=10,1222,0.06894995
3448,126/9=14,1222,0.06894995
3449,92-75=17,1222,0.06894995
3450,5+7*2=19,1222,0.06894995
3451,9*3/27=1,1222,0.06894995
3452,29+13=42,1222,0.06894995
3453,70-23=47,1222,0.06894995
3454,53+16=69,1222,0.06894995
3455,36+46=82,1222,0.06894995
3456,46+41=87,1222,0.06894995
3457,2/8*16=4,1222,0.06894995
3458,26+48=74,1222,0.06894995
3459,15+19=34,1222,0.06894995
3460,15+17=32,1222,0.06894995
3461,99-31=68,1222,0.06894995
3462,58+33=91,1222,0.06894995
3463,71+12=83,1222,0.06894995
3464,15+49=64,1221,0.06889353
3465,45+21=66,1221,0.06889353
3466,29+42=71,1221,0.06889353
3467,51-21=30,1221,0.06889353
3468,5+9*7=68,1221,0.06889353
3469,87-39=48,1221,0.06889353
3470,64-7*9=1,1221,0.06889353
3471,87-13=74,1221,0.06889353
3472,9+6*8=57,1221,0.06889353
3473,13+24=37,1221,0.06889353
3474,12+71=83,1221,0.06889353
3475,24+43=67,1221,0.06889353
3476,19+52=71,1221,0.06889353
3477,66+28=94,1221,0.06889353
3478,31+25=56,1221,0.06889353
3479,28-15=13,1221,0.06889353
3480,116/4=29,1221,0.06889353
3481,24/9*3=8,1220,0.06883710
3482,96-73=23,1220,0.06883710
3483,53+24=77,1220,0.06883710
3484,51+33=84,1220,0.06883710
3485,24+49=73,1220,0.06883710
3486,5*28=140,1220,0.06883710
3487,99-32=67,1220,0.06883710
3488,37+27=64,1220,0.06883710
3489,320/5=64,1220,0.06883710
3490,52+31=83,1220,0.06883710
3491,52+16=68,1220,0.06883710
3492,14+29=43,1220,0.06883710
3493,63+16=79,1220,0.06883710
3494,87-14=73,1220,0.06883710
3495,85-47=38,1220,0.06883710
3496,32+41=73,1220,0.06883710
3497,51+41=92,1220,0.06883710
3498,48+28=76,1219,0.06878068
3499,92-17=75,1219,0.06878068
3500,80-38=42,1219,0.06878068
3501,71-21=50,1219,0.06878068
3502,49+24=73,1219,0.06878068
3503,234/9=26,1219,0.06878068
3504,33+12=45,1219,0.06878068
3505,43+15=58,1219,0.06878068
3506,53+29=82,1219,0.06878068
3507,19+44=63,1219,0.06878068
3508,98-71=27,1219,0.06878068
3509,28+23=51,1219,0.06878068
3510,27-6*4=3,1219,0.06878068
3511,64*3=192,1219,0.06878068
3512,14*3/7=6,1219,0.06878068
3513,94-57=37,1219,0.06878068
3514,34+42=76,1219,0.06878068
3515,3+9*8=75,1219,0.06878068
3516,54+12=66,1218,0.06872426
3517,12+45=57,1218,0.06872426
3518,26-3*7=5,1218,0.06872426
3519,21+35=56,1218,0.06872426
3520,70-27=43,1218,0.06872426
3521,13+44=57,1218,0.06872426
3522,22+67=89,1218,0.06872426
3523,44+13=57,1218,0.06872426
3524,62+14=76,1218,0.06872426
3525,1+24/3=9,1218,0.06872426
3526,51+24=75,1218,0.06872426
3527,54+33=87,1218,0.06872426
3528,42/6+1=8,1218,0.06872426
3529,18*2/9=4,1218,0.06872426
3530,4*7/28=1,1217,0.06866783
3531,38+25=63,1217,0.06866783
3532,66+13=79,1217,0.06866783
3533,282/6=47,1217,0.06866783
3534,9*8-67=5,1217,0.06866783
3535,8+9-15=2,1217,0.06866783
3536,5+8*7=61,1217,0.06866783
3537,95-76=19,1217,0.06866783
3538,14+43=57,1217,0.06866783
3539,66+23=89,1217,0.06866783
3540,93-17=76,1217,0.06866783
3541,52-8*6=4,1217,0.06866783
3542,87-15=72,1217,0.06866783
3543,62+17=79,1217,0.06866783
3544,93*2=186,1217,0.06866783
3545,9+7*6=51,1217,0.06866783
3546,24+45=69,1217,0.06866783
3547,99-67=32,1217,0.06866783
3548,35+32=67,1217,0.06866783
3549,59+23=82,1217,0.06866783
3550,53+15=68,1217,0.06866783
